,userId,date,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,pmFatigue,cAmount(ml),aAmount(ml),caffeine_caffeinated drink,caffeine_coffee,caffeine_coke,caffeine_tea,alcohol_beer,alcohol_beer&rice wine,alcohol_cognac,alcohol_kaoliang,alcohol_not specified,alcohol_rice wine,alcohol_soju,alcohol_soju&beer,alcohol_wine,alcohol_wine&beer,sleep_score,sleep_score2,gender,age,handed,height,weight,social_idx,dynamic_idex,positive_idex,social_routine_ratio,place_routine_ratio
83,user05,2020-09-26,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1,1,31,1,177,75,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.7142857142857143
84,user05,2020-09-27,3.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,31,1,177,75,0.5714285714285714,0.5714285714285714,1.0,0.08196721311475409,0.15081967213114755
85,user04,2020-09-01,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1,1,28,1,171,70,0.0,0.625,0.5,0.7955801104972375,0.7748618784530387
86,user04,2020-09-02,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1,1,28,1,171,70,0.0,0.5555555555555556,0.8888888888888888,0.48931116389548696,0.3847980997624703
87,user04,2020-09-03,2.0,7.0,1.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1,1,28,1,171,70,0.0,0.42857142857142855,1.0,0.7117008443908324,0.6718938480096501
88,user04,2020-09-04,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1,1,28,1,171,70,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.5335917312661499,0.3785529715762274
89,user04,2020-09-05,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1,1,28,1,171,70,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.10739030023094688,0.020785219399538105
90,user04,2020-09-06,4.0,0.0,2.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1,1,28,1,171,70,0.2857142857142857,0.5714285714285714,1.0,0.07427055702917772,0.07427055702917772
91,user04,2020-09-06,4.0,0.0,2.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.2857142857142857,0.5714285714285714,1.0,0.07427055702917772,0.07427055702917772
92,user04,2020-09-07,4.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1,1,28,1,171,70,0.0,0.5555555555555556,1.0,0.6773778920308483,0.6915167095115681
93,user04,2020-09-08,1.0,9.0,4.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.18181818181818182,0.45454545454545453,1.0,0.6131621187800963,0.6067415730337079
94,user04,2020-09-09,4.0,0.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1,1,28,1,171,70,0.0,0.5,0.6666666666666666,0.7570621468926554,0.7107344632768362
95,user04,2020-09-10,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.16666666666666666,0.3333333333333333,1.0,0.5947242206235012,0.5227817745803357
96,user04,2020-09-11,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1,1,28,1,171,70,0.18181818181818182,0.45454545454545453,1.0,0.49348534201954397,0.43322475570032576
97,user04,2020-09-12,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1,1,28,1,171,70,0.125,0.375,0.625,0.016666666666666666,0.016666666666666666
98,user04,2020-09-12,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.125,0.375,0.625,0.016666666666666666,0.016666666666666666
99,user04,2020-09-14,2.0,1.0,2.0,2.0,3.0,5.0,5.0,2.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,1,28,1,171,70,0.4166666666666667,0.6666666666666666,1.0,0.593607305936073,0.5353881278538812
100,user04,2020-09-15,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1,1,28,1,171,70,0.2,0.5,1.0,0.5040106951871658,0.5013368983957219
101,user04,2020-09-16,2.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1,1,28,1,171,70,0.125,0.625,0.875,0.6270627062706271,0.583058305830583
102,user04,2020-09-17,4.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1,1,28,1,171,70,0.0,0.5,0.5,0.5213523131672598,0.47153024911032027
103,user04,2020-09-18,4.0,0.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1,1,28,1,171,70,0.0,0.375,0.875,0.6230859835100118,0.5877502944640753
104,user04,2020-09-19,4.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1,1,28,1,171,70,0.2,0.7,1.0,0.08207070707070707,0.08207070707070707
105,user04,2020-09-19,4.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.2,0.7,1.0,0.08207070707070707,0.08207070707070707
106,user04,2020-09-20,2.0,7.0,1.0,2.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,1,28,1,171,70,0.0,0.5454545454545454,1.0,0.05841121495327103,0.05841121495327103
107,user04,2020-09-20,2.0,7.0,1.0,2.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.0,0.5454545454545454,1.0,0.05841121495327103,0.05841121495327103
108,user04,2020-09-21,3.0,0.0,2.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1,1,28,1,171,70,0.0,0.5833333333333334,1.0,0.6455089820359281,0.5820359281437125
109,user04,2020-09-22,4.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1,1,28,1,171,70,0.2222222222222222,0.5555555555555556,1.0,0.8444714459295262,0.74726609963548
110,user04,2020-09-23,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.4692556634304207,0.4223300970873786
111,user04,2020-09-24,3.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1,1,28,1,171,70,0.25,0.5,0.875,0.7407862407862408,0.6805896805896806
112,user04,2020-09-25,4.0,0.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1,1,28,1,171,70,0.0,0.42857142857142855,0.8571428571428571,0.6501128668171557,0.6049661399548533
113,user04,2020-09-26,4.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,1,28,1,171,70,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.08079470198675497,0.08079470198675497
114,user04,2020-09-27,4.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1,1,28,1,171,70,0.1111111111111111,0.5555555555555556,1.0,0.05851755526657997,0.11053315994798439
115,user04,2020-09-27,4.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,28,1,171,70,0.1111111111111111,0.5555555555555556,1.0,0.05851755526657997,0.11053315994798439
116,user12,2020-08-31,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,200.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0,0,30,1,160,54,0.5,0.3333333333333333,1.0,0.6228070175438597,0.6228070175438597
117,user12,2020-09-01,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,300.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0,0,30,1,160,54,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5370967741935484,0.38225806451612904
118,user12,2020-09-02,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,200.0,1000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1,0,30,1,160,54,0.5454545454545454,0.36363636363636365,0.7272727272727273,0.43807574206755373,0.48925281473899696
119,user12,2020-09-03,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,150.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,1,0,30,1,160,54,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5150537634408602,0.6064516129032258
120,user12,2020-09-04,4.0,0.0,2.0,4.0,3.0,4.0,3.0,4.0,300.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1,0,30,1,160,54,0.5,0.5,0.25,0.5567805953693495,0.6560088202866593
121,user12,2020-09-06,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,1,0,30,1,160,54,0.5,0.4,1.0,0.0,0.0
122,user12,2020-09-07,5.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.5555555555555556,0.4444444444444444,1.0,0.327641408751334,0.4983991462113127
123,user12,2020-09-07,5.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.5555555555555556,0.4444444444444444,1.0,0.327641408751334,0.4983991462113127
124,user12,2020-09-08,5.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,30,1,160,54,0.2222222222222222,0.3333333333333333,1.0,0.23318872017353579,0.23318872017353579
125,user12,2020-09-08,5.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.2222222222222222,0.3333333333333333,1.0,0.23318872017353579,0.23318872017353579
126,user12,2020-09-09,5.0,7.0,1.0,4.0,2.0,3.0,5.0,4.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1,0,30,1,160,54,0.25,0.3333333333333333,1.0,0.17670286278381048,0.26554787759131293
127,user12,2020-09-09,5.0,7.0,1.0,4.0,2.0,3.0,5.0,4.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.25,0.3333333333333333,1.0,0.17670286278381048,0.26554787759131293
128,user12,2020-09-10,5.0,0.0,2.0,5.0,4.0,3.0,5.0,5.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1,0,30,1,160,54,0.5,0.6,1.0,0.18991416309012876,0.2757510729613734
129,user12,2020-09-10,5.0,0.0,2.0,5.0,4.0,3.0,5.0,5.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.5,0.6,1.0,0.18991416309012876,0.2757510729613734
130,user12,2020-09-11,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0,0,30,1,160,54,0.36363636363636365,0.45454545454545453,1.0,0.5714285714285714,0.6076604554865425
131,user12,2020-09-12,4.0,0.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0,0,30,1,160,54,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.0,0.015625
132,user12,2020-09-13,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1,0,30,1,160,54,0.6363636363636364,0.6363636363636364,0.9090909090909091,0.09773539928486293,0.09773539928486293
133,user12,2020-09-14,2.0,7.0,1.0,2.0,2.0,4.0,5.0,4.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0,0,30,1,160,54,0.4444444444444444,0.4444444444444444,1.0,0.41886409736308317,0.45030425963488846
134,user12,2020-09-15,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,200.0,700.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,30,1,160,54,0.5,0.4,0.1,0.5170068027210885,0.6219630709426628
135,user12,2020-09-16,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,30,1,160,54,0.4444444444444444,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855
136,user12,2020-09-17,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,300.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,1,0,30,1,160,54,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5150631681243926,0.5782312925170068
137,user12,2020-09-18,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,30,1,160,54,0.36363636363636365,0.2727272727272727,0.8181818181818182,0.5674518201284796,0.6423982869379015
138,user12,2020-09-19,4.0,0.0,2.0,4.0,4.0,5.0,3.0,3.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0,0,30,1,160,54,0.2,0.4,0.9,0.4056029232643118,0.5286236297198539
139,user12,2020-09-20,5.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,30,1,160,54,0.25,0.5,1.0,0.22322775263951736,0.33031674208144796
140,user12,2020-09-20,5.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,0.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.25,0.5,1.0,0.22322775263951736,0.33031674208144796
141,user12,2020-09-21,3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,1,0,30,1,160,54,0.0,0.6,1.0,0.5876404494382023,0.6426966292134831
142,user12,2020-09-23,3.0,7.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,1,0,30,1,160,54,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.5205761316872428,0.5874485596707819
143,user12,2020-09-26,5.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,1,0,30,1,160,54,0.1,0.3,0.4,0.13341804320203304,0.24777636594663277
144,user12,2020-09-26,5.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,30,1,160,54,0.1,0.3,0.4,0.13341804320203304,0.24777636594663277
145,user12,2020-09-27,5.0,0.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1,0,30,1,160,54,0.2,0.4,1.0,0.4109042553191489,0.5372340425531915
146,user12,2020-09-27,5.0,0.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,30,1,160,54,0.2,0.4,1.0,0.4109042553191489,0.5372340425531915
147,user08,2020-09-01,5.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,1,32,1,180,84,0.75,0.5,0.75,0.527027027027027,0.36382536382536385
148,user08,2020-09-02,4.0,0.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,1,32,1,180,84,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.44644750795334043,0.5546129374337222
149,user08,2020-09-06,5.0,0.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.5384615384615384,0.5384615384615384,1.0,0.079155672823219,0.0
150,user08,2020-09-06,5.0,0.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.5384615384615384,0.5384615384615384,1.0,0.079155672823219,0.0
151,user08,2020-09-07,5.0,0.0,3.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,1,32,1,180,84,1.0,0.7142857142857143,1.0,0.6883963494132985,0.6870925684485006
152,user08,2020-09-08,5.0,0.0,2.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,1,32,1,180,84,0.0,0.5,0.6666666666666666,0.6511627906976745,0.8604651162790697
153,user08,2020-09-10,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1,1,32,1,180,84,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5922989807474519,0.5922989807474519
154,user08,2020-09-11,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1,1,32,1,180,84,0.16666666666666666,0.5,0.6666666666666666,0.6561360874848117,0.6561360874848117
155,user08,2020-09-15,4.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,1,32,1,180,84,0.6,0.6,0.0,0.6137339055793991,0.5697424892703863
156,user08,2020-09-16,4.0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,1,32,1,180,84,0.14285714285714285,0.42857142857142855,0.0,0.5915331807780321,0.6601830663615561
157,user08,2020-09-18,5.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.125,0.375,0.25,0.5892448512585813,0.7254004576659039
158,user08,2020-09-19,5.0,0.0,2.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1,1,32,1,180,84,0.14285714285714285,0.42857142857142855,1.0,0.33238231098430815,0.0
160,user08,2020-09-22,4.0,7.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.3333333333333333,0.3333333333333333,1.0,0.4529346622369878,0.5858250276854928
161,user08,2020-09-22,4.0,7.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.3333333333333333,0.3333333333333333,1.0,0.4529346622369878,0.5858250276854928
162,user08,2020-09-23,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,32,1,180,84,0.14285714285714285,0.42857142857142855,1.0,0.38176033934252385,0.38176033934252385
163,user08,2020-09-24,4.0,0.0,3.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,1,32,1,180,84,0.375,0.375,0.625,0.5644104803493449,0.5644104803493449
164,user08,2020-09-25,4.0,6.0,3.0,3.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,1,32,1,180,84,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5411899313501144,0.6784897025171625
165,user02,2020-09-01,3.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,1000.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1,0,25,0,168,81,0.375,0.25,0.0,0.6886792452830188,0.7594339622641509
166,user02,2020-09-02,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1,0,25,0,168,81,0.7,0.3,0.2,0.6925734024179621,0.7504317789291882
167,user02,2020-09-03,4.0,5.0,4.0,1.0,3.0,3.0,1.0,1.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1,0,25,0,168,81,0.5,0.2,0.2,0.6566091954022989,0.7744252873563219
168,user02,2020-09-04,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1,0,25,0,168,81,0.5,0.25,0.25,0.5993458708094849,0.7089125102207686
