,userId,inputDt,inputDt_1,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,routine_day,breakfast,lunch,dinner,lateSnack,cAmount(ml),aAmount(ml),caffeine_caffeinated drink,caffeine_coffee,caffeine_coke,caffeine_tea,alcohol_beer,alcohol_soju,alcohol_soju&beer,alcohol_wine,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
156,113,2020-01-12 9:19,2020-01-12,3.0,1.0,4.0,3.0,3.0,4.0,5.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
157,113,2020-01-14 9:03,2020-01-14,3.0,1.0,4.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
158,113,2020-01-15 9:26,2020-01-15,4.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
159,113,2020-01-16 9:03,2020-01-16,4.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
160,113,2020-01-17 9:35,2020-01-17,4.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
161,113,2020-01-18 9:51,2020-01-18,4.0,0.0,4.0,3.0,3.0,4.0,5.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162,113,2020-01-19 10:10,2020-01-19,4.0,0.0,4.0,3.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163,108,2019-12-10 8:21,2019-12-10,3.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,300.0,200.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
164,108,2019-12-11 9:13,2019-12-11,3.0,6.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
165,108,2019-12-12 11:11,2019-12-12,4.0,6.0,4.0,4.0,2.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
166,108,2019-12-13 11:23,2019-12-13,2.0,0.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
167,108,2019-12-14 12:09,2019-12-14,2.0,6.0,4.0,2.0,4.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
168,108,2019-12-15 11:39,2019-12-15,3.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
169,108,2019-12-16 11:15,2019-12-16,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
170,108,2019-12-17 14:01,2019-12-17,3.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,2.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
171,108,2019-12-18 12:43,2019-12-18,4.0,0.0,2.0,4.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
172,108,2019-12-19 11:40,2019-12-19,3.0,5.0,4.0,2.0,3.0,3.0,5.0,0.0,0.0,3.0,2.0,3.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
173,108,2019-12-20 8:43,2019-12-20,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
174,108,2019-12-21 8:43,2019-12-21,3.0,5.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
175,108,2019-12-22 11:49,2019-12-22,2.0,7.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
176,108,2019-12-23 9:06,2019-12-23,3.0,6.0,4.0,2.0,3.0,4.0,5.0,0.0,0.0,3.0,2.0,2.0,300.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
177,108,2019-12-24 8:36,2019-12-24,2.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
179,119,2020-01-23 8:23,2020-01-23,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
180,119,2020-01-24 7:11,2020-01-24,3.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
181,119,2020-01-25 8:23,2020-01-25,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
182,119,2020-01-26 7:37,2020-01-26,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
183,119,2020-01-27 7:39,2020-01-27,4.0,0.0,4.0,5.0,5.0,5.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
184,119,2020-01-28 7:45,2020-01-28,4.0,0.0,4.0,4.0,4.0,5.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185,119,2020-01-29 8:00,2020-01-29,4.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
186,119,2020-01-30 7:36,2020-01-30,4.0,0.0,4.0,5.0,5.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
188,119,2020-02-01 7:40,2020-02-01,4.0,0.0,4.0,5.0,4.0,4.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
189,119,2020-02-02 7:28,2020-02-02,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
190,119,2020-02-03 8:21,2020-02-03,4.0,0.0,4.0,5.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
191,119,2020-02-04 5:13,2020-02-04,2.0,2.0,4.0,4.0,2.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
192,119,2020-02-05 8:00,2020-02-05,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
195,111,2019-12-06 7:08,2019-12-06,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,300.0,400.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
196,111,2019-12-07 9:25,2019-12-07,4.0,0.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
197,111,2019-12-08 9:19,2019-12-08,2.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,400.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
198,111,2019-12-09 7:52,2019-12-09,3.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
200,111,2019-12-11 8:47,2019-12-11,4.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
201,111,2019-12-12 14:31,2019-12-12,4.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
202,111,2019-12-13 11:03,2019-12-13,3.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
203,111,2019-12-14 8:54,2019-12-14,2.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
204,111,2019-12-15 9:25,2019-12-15,2.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
206,111,2019-12-17 8:40,2019-12-17,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
207,111,2019-12-18 9:35,2019-12-18,2.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
208,111,2019-12-19 9:17,2019-12-19,4.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
213,106,2020-02-02 12:52,2020-02-02,5.0,0.0,4.0,5.0,4.0,5.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
214,106,2020-02-03 6:37,2020-02-03,5.0,0.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
215,106,2020-02-04 6:45,2020-02-04,5.0,0.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,600.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
217,106,2020-02-08 8:49,2020-02-08,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
218,106,2020-02-09 15:06,2020-02-09,5.0,0.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
219,106,2020-02-10 7:48,2020-02-10,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
220,106,2020-02-11 11:30,2020-02-11,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
223,102,2019-12-10 10:08,2019-12-10,3.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
224,102,2019-12-11 10:14,2019-12-11,3.0,1.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
225,102,2019-12-12 9:50,2019-12-12,2.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
226,102,2019-12-13 11:02,2019-12-13,4.0,1.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
227,102,2019-12-14 7:19,2019-12-14,3.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
228,102,2019-12-15 9:10,2019-12-15,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
229,102,2019-12-16 9:20,2019-12-16,2.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
230,102,2019-12-17 11:27,2019-12-17,4.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
231,102,2019-12-18 11:21,2019-12-18,4.0,7.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
232,102,2019-12-19 9:09,2019-12-19,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
234,102,2019-12-21 10:30,2019-12-21,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
235,102,2019-12-22 10:02,2019-12-22,4.0,1.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
236,102,2019-12-23 9:47,2019-12-23,4.0,1.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
237,102,2019-12-24 9:15,2019-12-24,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
239,109,2019-12-07 7:59,2019-12-07,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
240,109,2019-12-08 8:02,2019-12-08,3.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
241,109,2019-12-09 7:59,2019-12-09,4.0,9.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
243,109,2019-12-15 9:43,2019-12-15,2.0,5.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
244,109,2019-12-16 8:06,2019-12-16,2.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
245,109,2019-12-17 9:13,2019-12-17,4.0,0.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
246,109,2019-12-18 10:34,2019-12-18,4.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
247,109,2019-12-20 11:02,2019-12-20,5.0,9.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
248,109,2019-12-21 7:44,2019-12-21,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
249,109,2019-12-22 6:05,2019-12-22,3.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
251,107,2019-12-28 10:19,2019-12-28,3.0,4.0,4.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,900.0,200.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
252,107,2019-12-29 11:28,2019-12-29,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,300.0,200.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
253,107,2019-12-30 7:37,2019-12-30,4.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
255,107,2020-01-01 13:27,2020-01-01,4.0,4.0,4.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,300.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
257,107,2020-01-03 7:54,2020-01-03,4.0,0.0,2.0,4.0,4.0,5.0,4.0,0.0,3.0,2.0,3.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
258,107,2020-01-04 10:11,2020-01-04,4.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
259,107,2020-01-05 11:02,2020-01-05,4.0,4.0,3.0,3.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0,3.0,300.0,200.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
260,107,2020-01-06 8:36,2020-01-06,4.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,600.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
261,107,2020-01-07 7:26,2020-01-07,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
262,107,2020-01-08 8:03,2020-01-08,3.0,5.0,4.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
264,107,2020-01-12 13:11,2020-01-12,2.0,4.0,3.0,2.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
266,107,2020-01-14 7:26,2020-01-14,5.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
267,107,2020-01-15 7:21,2020-01-15,4.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,900.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
268,107,2020-01-16 8:37,2020-01-16,4.0,5.0,4.0,2.0,2.0,4.0,4.0,0.0,3.0,2.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
269,107,2020-01-17 6:41,2020-01-17,2.0,0.0,2.0,1.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
273,118,2020-01-28 5:05,2020-01-28,3.0,2.0,4.0,3.0,2.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
274,118,2020-01-29 8:10,2020-01-29,4.0,0.0,4.0,4.0,3.0,4.0,2.0,0.0,3.0,3.0,3.0,0.0,300.0,200.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
276,118,2020-01-31 8:32,2020-01-31,3.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,900.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
277,118,2020-02-01 9:13,2020-02-01,4.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,900.0,200.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
278,118,2020-02-02 9:13,2020-02-02,3.0,0.0,4.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
279,118,2020-02-03 8:09,2020-02-03,4.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,600.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
280,118,2020-02-04 10:35,2020-02-04,4.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
281,118,2020-02-05 5:06,2020-02-05,4.0,0.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
284,118,2020-02-10 6:31,2020-02-10,3.0,9.0,2.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,300.0,200.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
285,118,2020-02-11 7:02,2020-02-11,2.0,9.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,300.0,200.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
286,118,2020-02-12 6:35,2020-02-12,2.0,9.0,4.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
287,118,2020-02-13 7:02,2020-02-13,4.0,0.0,4.0,4.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,600.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
288,118,2020-02-14 6:39,2020-02-14,4.0,0.0,2.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,300.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
289,118,2020-02-15 10:11,2020-02-15,2.0,0.0,4.0,2.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,400.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
290,118,2020-02-16 6:37,2020-02-16,4.0,0.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,200.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
292,112,2019-12-12 8:49,2019-12-12,4.0,2.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
293,112,2019-12-13 8:58,2019-12-13,2.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295,112,2019-12-15 12:36,2019-12-15,3.0,0.0,4.0,3.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296,112,2019-12-16 8:46,2019-12-16,3.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
297,112,2019-12-17 8:50,2019-12-17,1.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
298,112,2019-12-18 8:30,2019-12-18,4.0,0.0,4.0,2.0,3.0,4.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300,112,2019-12-20 11:13,2019-12-20,4.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
301,112,2019-12-21 13:56,2019-12-21,2.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
303,112,2019-12-23 12:43,2019-12-23,3.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
304,112,2019-12-24 13:10,2019-12-24,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
305,112,2019-12-25 14:07,2019-12-25,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306,112,2019-12-26 10:48,2019-12-26,3.0,2.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
307,116,2020-01-22 10:41,2020-01-22,4.0,0.0,4.0,4.0,4.0,4.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
308,116,2020-01-23 6:45,2020-01-23,4.0,0.0,4.0,4.0,4.0,4.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
309,116,2020-01-24 10:28,2020-01-24,4.0,0.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
310,116,2020-01-25 8:03,2020-01-25,5.0,0.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
311,116,2020-01-26 9:38,2020-01-26,4.0,0.0,2.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
312,116,2020-01-27 8:53,2020-01-27,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
313,116,2020-01-28 8:35,2020-01-28,5.0,0.0,4.0,4.0,4.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
